,PostalCode,Fecha_más_reciente,Recuento_transacciones,Cantidad,Puntuación_actualidad,Puntuación_frecuencia,Puntuación_monetaria,Puntuación_RFM,quintile,Country,Country_codes
2226,15454.0,2010-12-12 14:21:00,12,100.15,1,4,2,142,1,United Kingdom,35
2227,15456.0,2011-03-01 13:51:00,17,114.97999999999999,1,5,2,152,1,United Kingdom,35
2228,15457.0,2011-03-22 15:31:00,16,77.15,1,5,1,151,1,United Kingdom,35
2229,15458.0,2011-11-14 13:08:00,3,73.32,4,1,3,413,4,United Kingdom,35
2230,15460.0,2010-12-20 16:08:00,23,106.75000000000001,1,5,2,152,1,United Kingdom,35
2231,15462.0,2011-09-06 13:11:00,4,64.8,2,2,2,222,2,United Kingdom,35
2232,15463.0,2011-11-10 12:57:00,3,52.64,4,1,2,412,4,United Kingdom,35
2233,15464.0,2011-01-05 15:56:00,37,265.8,1,5,4,154,1,United Kingdom,35
2234,15465.0,2011-11-20 10:11:00,32,2120.35,4,4,5,445,4,United Kingdom,35
2235,15466.0,2011-09-15 14:08:00,8,55.99,2,3,1,231,2,United Kingdom,35
2236,15467.0,2011-11-30 14:17:00,17,150.01,5,2,1,521,5,United Kingdom,35
2237,15468.0,2011-10-27 13:34:00,14,219.07000000000002,3,3,3,333,3,United Kingdom,35
2238,15469.0,2011-10-27 19:16:00,13,189.20000000000002,3,3,2,332,3,United Kingdom,35
2239,15471.0,2011-12-07 14:12:00,26,118.50999999999999,5,2,1,521,5,United Kingdom,35
2240,15472.0,2011-08-18 15:17:00,19,106.66999999999997,2,4,1,241,2,United Kingdom,35
2241,15473.0,2011-11-25 15:15:00,6,690.0,4,1,5,415,4,United Kingdom,35
2242,15475.0,2011-09-23 15:20:00,13,214.60999999999999,2,4,2,242,2,United Kingdom,35
2243,15478.0,2011-10-30 14:19:00,11,350.14000000000004,3,3,5,335,3,United Kingdom,35
2244,15480.0,2011-08-15 14:32:00,14,326.28,2,4,4,244,2,Malta,22
2245,15482.0,2011-11-24 10:46:00,29,2350.56,4,4,5,445,4,United Kingdom,35
2246,15483.0,2011-07-01 13:07:00,24,60.7,2,5,1,251,2,United Kingdom,35
2247,15484.0,2011-12-08 15:03:00,57,1003.37,5,4,3,543,5,United Kingdom,35
2248,15485.0,2011-11-09 14:31:00,27,789.01,4,3,5,435,4,United Kingdom,35
2249,15488.0,2011-09-08 10:11:00,1,76.32000000000001,2,1,4,214,2,United Kingdom,35
2250,15489.0,2011-11-17 08:53:00,13,294.5,4,2,4,424,4,United Kingdom,35
2251,15491.0,2011-09-05 15:56:00,40,773.05,2,5,4,254,2,United Kingdom,35
2252,15492.0,2011-11-11 14:53:00,6,94.2,4,1,4,414,4,United Kingdom,35
2253,15493.0,2011-11-07 12:04:00,77,538.2199999999998,4,5,2,452,4,United Kingdom,35
2254,15494.0,2011-11-18 14:51:00,38,488.51,4,4,3,443,4,United Kingdom,35
2255,15497.0,2011-11-22 11:51:00,4,333.0,4,1,5,415,4,United Kingdom,35
2256,15498.0,2011-12-07 12:48:00,199,4753.869999999999,5,5,5,555,5,United Kingdom,35
2257,15500.0,2011-12-01 13:47:00,17,283.64000000000004,5,2,3,523,5,United Kingdom,35
2258,15502.0,2011-11-24 12:48:00,61,-1969.2500000000002,4,5,1,451,4,United Kingdom,35
2259,15503.0,2010-12-12 10:57:00,23,41.08,1,5,1,151,1,United Kingdom,35
2260,15504.0,2011-09-19 13:45:00,4,25.0,2,2,1,221,2,United Kingdom,35
2261,15505.0,2011-10-18 07:56:00,31,751.6400000000002,3,4,5,345,3,United Kingdom,35
2262,15506.0,2011-11-17 12:11:00,54,369.82,4,5,1,451,4,United Kingdom,35
2263,15507.0,2011-06-21 11:19:00,18,148.23,2,4,2,242,2,United Kingdom,35
2264,15508.0,2011-06-03 15:37:00,33,360.1099999999999,1,5,4,154,1,United Kingdom,35
2265,15510.0,2011-01-13 12:10:00,1,250.0,1,1,5,115,1,United Kingdom,35
2266,15511.0,2011-11-28 09:43:00,49,304.50999999999993,5,4,1,541,5,United Kingdom,35
2267,15512.0,2010-12-15 12:01:00,1,15.299999999999999,1,1,2,112,1,United Kingdom,35
2268,15513.0,2011-11-06 14:36:00,98,4376.100000000001,3,5,5,355,3,United Kingdom,35
2269,15514.0,2011-11-27 14:40:00,61,1346.0499999999997,5,4,4,544,5,United Kingdom,35
2270,15516.0,2011-10-24 11:38:00,4,14.760000000000002,3,1,1,311,3,United Kingdom,35
2271,15517.0,2011-04-20 14:02:00,8,92.06,1,4,2,142,1,United Kingdom,35
2272,15518.0,2011-10-06 13:05:00,57,511.07,3,5,2,352,3,United Kingdom,35
2273,15520.0,2011-12-08 10:58:00,6,118.08000000000001,5,1,3,513,5,United Kingdom,35
2274,15521.0,2011-11-03 13:52:00,59,935.4100000000001,3,5,4,354,3,United Kingdom,35
2275,15522.0,2011-11-07 11:26:00,15,95.02999999999999,4,2,1,421,4,United Kingdom,35
2276,15523.0,2011-09-16 16:29:00,3,254.38000000000005,2,1,5,215,2,United Kingdom,35
2277,15524.0,2011-11-15 12:09:00,1,440.0,4,1,5,415,4,United Kingdom,35
2278,15525.0,2011-12-07 15:39:00,47,187.0600000000001,5,4,1,541,5,United Kingdom,35
2279,15526.0,2011-11-06 15:01:00,1,6.64,4,1,1,411,4,United Kingdom,35
2280,15527.0,2011-11-21 12:17:00,50,719.81,4,5,2,452,4,United Kingdom,35
2281,15528.0,2011-03-30 16:14:00,6,40.81,1,3,1,131,1,United Kingdom,35
2282,15529.0,2011-11-17 11:29:00,221,1223.9999999999993,4,5,3,453,4,United Kingdom,35
2283,15530.0,2011-11-18 12:25:00,30,394.83000000000015,4,4,2,442,4,United Kingdom,35
2284,15531.0,2011-12-01 18:43:00,74,686.5400000000001,5,4,2,542,5,United Kingdom,35
2285,15532.0,2011-11-14 14:51:00,83,567.62,4,5,2,452,4,United Kingdom,35
2286,15533.0,2011-11-20 15:35:00,28,245.38000000000005,4,4,2,442,4,United Kingdom,35
2287,15535.0,2011-06-19 16:02:00,16,139.49999999999997,2,4,1,241,2,United Kingdom,35
2288,15537.0,2011-06-29 13:10:00,7,53.52,2,2,1,221,2,United Kingdom,35
2289,15539.0,2011-12-02 13:36:00,16,144.43,5,2,1,521,5,United Kingdom,35
2290,15540.0,2011-11-28 13:51:00,8,102.8,5,1,3,513,5,United Kingdom,35
2291,15541.0,2011-08-17 14:58:00,10,20.480000000000004,2,3,1,231,2,United Kingdom,35
2292,15543.0,2011-02-24 15:26:00,11,54.730000000000004,1,4,1,141,1,United Kingdom,35
2293,15544.0,2011-11-30 16:43:00,71,1015.5000000000005,5,4,3,543,5,United Kingdom,35
2294,15545.0,2011-10-16 13:24:00,23,81.88000000000001,3,4,1,341,3,United Kingdom,35
2295,15547.0,2011-12-02 12:52:00,223,1376.1400000000008,5,5,2,552,5,United Kingdom,35
2296,15549.0,2011-09-23 16:22:00,37,489.12,2,5,3,253,2,United Kingdom,35
2297,15550.0,2011-12-05 15:38:00,15,126.57,5,2,1,521,5,United Kingdom,35
2298,15551.0,2011-11-03 12:37:00,10,166.76999999999998,3,2,4,324,3,United Kingdom,35
2299,15552.0,2011-05-06 14:47:00,8,47.93000000000001,1,4,1,141,1,United Kingdom,35
2300,15553.0,2011-10-10 14:02:00,10,88.85000000000001,3,2,2,322,3,United Kingdom,35
2301,15554.0,2011-03-07 09:00:00,4,63.6,1,3,2,132,1,United Kingdom,35
2302,15555.0,2011-11-27 16:19:00,277,1481.5100000000002,5,5,2,552,5,United Kingdom,35
2303,15556.0,2011-11-15 16:08:00,12,84.44,4,2,1,421,4,United Kingdom,35
2304,15557.0,2011-11-11 12:46:00,4,177.45000000000002,4,1,5,415,4,United Kingdom,35
2305,15561.0,2011-11-28 11:07:00,12,330.26,5,1,5,515,5,United Kingdom,35
2306,15563.0,2011-11-17 14:49:00,36,339.11000000000007,4,4,2,442,4,United Kingdom,35
2307,15565.0,2011-10-20 14:33:00,4,90.0,3,1,4,314,3,United Kingdom,35
2308,15567.0,2011-11-21 10:48:00,1,14.95,4,1,1,411,4,United Kingdom,35
2309,15568.0,2011-12-07 11:27:00,13,260.73,5,2,2,522,5,United Kingdom,35
2310,15569.0,2011-07-31 10:38:00,7,100.05000000000001,2,2,3,223,2,United Kingdom,35
2311,15570.0,2011-11-29 15:24:00,84,990.1500000000003,5,4,3,543,5,United Kingdom,35
2312,15571.0,2011-11-28 10:02:00,18,235.43999999999997,5,2,2,522,5,United Kingdom,35
2313,15572.0,2011-12-05 10:09:00,66,645.0100000000002,5,4,2,542,5,United Kingdom,35
2314,15573.0,2011-11-08 11:38:00,33,145.41000000000003,4,4,1,441,4,United Kingdom,35
2315,15574.0,2011-06-15 12:01:00,51,208.31,2,5,1,251,2,United Kingdom,35
2316,15576.0,2011-11-02 12:03:00,17,250.75999999999996,3,3,4,334,3,United Kingdom,35
2317,15577.0,2011-07-11 17:03:00,13,106.73000000000002,2,4,1,241,2,United Kingdom,35
2318,15578.0,2011-06-30 13:03:00,6,80.65,2,2,2,222,2,United Kingdom,35
2319,15579.0,2011-10-02 12:45:00,13,91.71000000000001,3,3,1,331,3,United Kingdom,35
2320,15581.0,2011-07-06 14:04:00,39,199.25,2,5,1,251,2,United Kingdom,35
2321,15582.0,2011-11-15 09:55:00,13,207.2,4,2,3,423,4,United Kingdom,35
2322,15584.0,2011-11-16 10:55:00,43,212.16,4,4,1,441,4,United Kingdom,35
2323,15585.0,2011-06-16 08:38:00,7,113.1,2,2,4,224,2,United Kingdom,35
2324,15587.0,2011-10-20 13:37:00,1,81.36,3,1,4,314,3,United Kingdom,35
2325,15589.0,2011-04-01 11:22:00,12,150.24999999999997,1,4,4,144,1,United Kingdom,35
2326,15590.0,2011-02-23 16:36:00,1,-30.19,1,1,1,111,1,United Kingdom,35
2327,15592.0,2011-10-24 08:59:00,8,167.79,3,2,4,324,3,United Kingdom,35
2328,15593.0,2011-09-30 11:46:00,2,81.60000000000001,3,1,4,314,3,United Kingdom,35
2329,15594.0,2011-11-09 16:26:00,34,581.6499999999999,4,4,3,443,4,United Kingdom,35
2330,15596.0,2011-05-09 10:02:00,26,453.18999999999994,1,5,5,155,1,United Kingdom,35
2331,15597.0,2011-11-04 13:26:00,6,74.22000000000001,3,2,1,321,3,United Kingdom,35
2332,15598.0,2011-10-17 16:04:00,2,32.7,3,1,2,312,3,United Kingdom,35
2333,15599.0,2011-11-13 11:44:00,12,164.95000000000002,4,2,2,422,4,United Kingdom,35
2334,15601.0,2011-11-28 15:15:00,116,1810.8599999999997,5,5,3,553,5,United Kingdom,35
2335,15602.0,2011-12-01 14:14:00,6,198.66,5,1,4,514,5,United Kingdom,35
2336,15603.0,2011-09-22 10:04:00,1,13.919999999999998,2,1,1,211,2,United Kingdom,35
2337,15604.0,2011-10-18 14:47:00,4,69.78,3,1,3,313,3,United Kingdom,35
2338,15605.0,2011-11-03 14:17:00,25,454.43000000000006,3,4,4,344,3,United Kingdom,35
2339,15606.0,2011-10-13 13:32:00,25,668.3799999999999,3,4,5,345,3,United Kingdom,35
2340,15607.0,2011-01-07 12:44:00,6,48.60000000000001,1,3,1,131,1,United Kingdom,35
2341,15608.0,2011-11-11 13:20:00,17,269.98,4,3,2,432,4,United Kingdom,35
2342,15609.0,2011-06-10 09:55:00,5,64.63,1,3,2,132,1,United Kingdom,35
2343,15611.0,2011-11-30 12:36:00,15,550.9300000000001,5,2,5,525,5,United Kingdom,35
2344,15612.0,2011-11-03 14:52:00,1,21.25,3,1,1,311,3,United Kingdom,35
2345,15615.0,2011-11-29 14:42:00,129,3168.5300000000016,5,5,4,554,5,United Kingdom,35
2346,15618.0,2011-11-07 08:34:00,17,234.79999999999998,4,3,2,432,4,United Kingdom,35
2347,15620.0,2011-10-14 12:41:00,27,414.15999999999997,3,4,4,344,3,United Kingdom,35
2348,15621.0,2011-12-05 13:40:00,5,263.07,5,1,5,515,5,United Kingdom,35
2349,15622.0,2011-12-06 14:57:00,62,1151.14,5,4,4,544,5,United Kingdom,35
2350,15623.0,2011-07-21 17:26:00,2,34.650000000000006,2,1,2,212,2,United Kingdom,35
2351,15624.0,2011-08-15 11:38:00,14,263.3299999999999,2,4,3,243,2,United Kingdom,35
2352,15625.0,2011-08-28 10:21:00,17,291.54999999999995,2,4,3,243,2,United Kingdom,35
2353,15626.0,2011-09-26 10:03:00,18,262.84000000000003,2,4,3,243,2,United Kingdom,35
2354,15628.0,2011-12-05 10:24:00,52,904.5400000000002,5,4,3,543,5,United Kingdom,35
2355,15630.0,2011-10-25 15:36:00,21,449.93000000000006,3,4,4,344,3,United Kingdom,35
2356,15632.0,2011-11-24 09:51:00,58,1079.1699999999996,4,5,3,453,4,United Kingdom,35
2357,15634.0,2011-11-22 16:28:00,4,58.5,4,1,3,413,4,United Kingdom,35
2358,15636.0,2011-09-11 11:17:00,10,220.26,2,3,4,234,2,United Kingdom,35
2359,15637.0,2011-10-18 08:28:00,9,157.70999999999998,3,2,4,324,3,United Kingdom,35
2360,15638.0,2011-02-11 15:12:00,1,-34.0,1,1,1,111,1,United Kingdom,35
2361,15639.0,2011-07-28 14:30:00,6,119.46,2,2,4,224,2,United Kingdom,35
2362,15640.0,2011-12-05 14:35:00,153,4031.2000000000016,5,5,5,555,5,United Kingdom,35
2363,15641.0,2011-08-26 14:04:00,44,689.03,2,5,4,254,2,United Kingdom,35
2364,15643.0,2011-06-13 17:19:00,11,207.19999999999996,2,3,4,234,2,United Kingdom,35
2365,15644.0,2011-06-26 14:54:00,63,253.54,2,5,2,252,2,United Kingdom,35
2366,15645.0,2011-11-21 11:55:00,13,221.28000000000003,4,2,3,423,4,United Kingdom,35
2367,15646.0,2011-07-05 09:53:00,12,114.43000000000002,2,3,2,232,2,United Kingdom,35
2368,15648.0,2011-05-19 15:53:00,6,129.05,1,3,5,135,1,United Kingdom,35
2369,15649.0,2010-12-07 10:06:00,1,510.0,1,1,5,115,1,United Kingdom,35
2370,15651.0,2011-11-03 08:41:00,11,251.68,3,3,4,334,3,United Kingdom,35
2371,15652.0,2011-09-09 14:22:00,3,64.75,2,1,4,214,2,United Kingdom,35
2372,15654.0,2011-11-30 13:08:00,10,519.33,5,1,5,515,5,United Kingdom,35
2373,15655.0,2011-04-20 16:28:00,11,129.15,1,4,3,143,1,United Kingdom,35
2374,15656.0,2011-10-25 14:56:00,8,129.71,3,2,3,323,3,United Kingdom,35
2375,15658.0,2011-05-26 10:09:00,15,217.60000000000002,1,5,3,153,1,United Kingdom,35
2376,15659.0,2011-10-27 09:23:00,2,49.5,3,1,2,312,3,United Kingdom,35
2377,15660.0,2011-11-14 16:57:00,30,541.99,4,4,3,443,4,United Kingdom,35
2378,15661.0,2011-01-26 13:56:00,1,6.6000000000000005,1,1,1,111,1,United Kingdom,35
2379,15663.0,2011-08-25 15:50:00,3,42.2,2,1,3,213,2,United Kingdom,35
2380,15664.0,2011-10-20 10:57:00,4,94.7,3,1,4,314,3,United Kingdom,35
2381,15665.0,2011-06-24 14:57:00,30,534.2399999999999,2,5,3,253,2,United Kingdom,35
2382,15667.0,2011-10-31 10:56:00,5,115.68,3,1,5,315,3,United Kingdom,35
2383,15669.0,2011-10-30 16:03:00,15,382.36,3,3,5,335,3,United Kingdom,35
2384,15670.0,2011-02-16 10:50:00,4,69.15,1,3,2,132,1,United Kingdom,35
2385,15671.0,2011-11-21 12:43:00,27,596.1999999999999,4,3,5,435,4,United Kingdom,35
2386,15673.0,2011-09-12 16:12:00,45,801.4899999999999,2,5,4,254,2,United Kingdom,35
2387,15674.0,2011-09-27 15:17:00,47,226.08000000000004,2,5,1,251,2,United Kingdom,35
2388,15675.0,2011-09-19 13:48:00,5,81.33999999999999,2,2,2,222,2,United Kingdom,35
2389,15676.0,2011-11-30 17:39:00,64,967.9300000000001,5,4,3,543,5,United Kingdom,35
2390,15677.0,2011-10-21 15:36:00,12,283.35,3,3,4,334,3,United Kingdom,35
2391,15678.0,2011-10-18 09:25:00,3,103.0,3,1,4,314,3,United Kingdom,35
2392,15679.0,2011-11-15 16:19:00,31,199.69000000000005,4,4,1,441,4,United Kingdom,35
2393,15680.0,2011-11-30 13:46:00,27,453.89999999999986,5,3,2,532,5,United Kingdom,35
2394,15681.0,2011-11-21 13:25:00,21,262.44000000000005,4,3,2,432,4,United Kingdom,35
2395,15683.0,2011-08-14 12:56:00,2,34.8,2,1,2,212,2,United Kingdom,35
2396,15687.0,2011-12-01 08:33:00,41,764.5900000000001,5,3,4,534,5,United Kingdom,35
2397,15689.0,2011-08-12 09:37:00,3,69.9,2,1,4,214,2,United Kingdom,35
2398,15690.0,2011-12-05 15:59:00,5,100.91999999999999,5,1,3,513,5,United Kingdom,35
2399,15692.0,2011-11-11 14:12:00,5,67.14,4,1,3,413,4,United Kingdom,35
2400,15694.0,2011-11-14 13:33:00,23,1858.6299999999999,4,3,5,435,4,United Kingdom,35
2401,15695.0,2011-03-18 08:31:00,6,124.94999999999999,1,3,4,134,1,United Kingdom,35
2402,15696.0,2011-11-06 14:02:00,57,713.0700000000002,3,5,3,353,3,United Kingdom,35
2403,15699.0,2011-11-22 08:26:00,6,107.47999999999999,4,1,4,414,4,United Kingdom,35
2404,15700.0,2011-06-20 16:53:00,24,177.86,2,5,1,251,2,United Kingdom,35
2405,15701.0,2011-12-07 14:39:00,70,430.7599999999999,5,4,2,542,5,United Kingdom,35
2406,15703.0,2011-03-20 10:51:00,1,35.400000000000006,1,1,3,113,1,United Kingdom,35
2407,15704.0,2011-07-22 13:20:00,37,723.4300000000001,2,5,4,254,2,United Kingdom,35
2408,15705.0,2011-05-22 15:37:00,2,35.4,1,1,3,113,1,United Kingdom,35
2409,15706.0,2011-09-25 12:45:00,14,233.60000000000002,2,4,2,242,2,United Kingdom,35
2410,15707.0,2011-11-04 14:35:00,54,232.91,3,5,1,351,3,United Kingdom,35
2411,15708.0,2011-10-30 10:54:00,92,1013.6800000000002,3,5,4,354,3,United Kingdom,35
2412,15709.0,2011-03-01 10:38:00,1,38.160000000000004,1,1,3,113,1,United Kingdom,35
2413,15712.0,2011-11-30 14:09:00,15,340.76,5,2,3,523,5,United Kingdom,35
2414,15713.0,2011-07-19 13:34:00,5,75.06,2,2,2,222,2,United Kingdom,35
2415,15714.0,2011-11-28 11:26:00,14,148.96,5,2,1,521,5,United Kingdom,35
2416,15716.0,2011-07-17 11:59:00,42,376.32000000000005,2,5,2,252,2,United Kingdom,35
2417,15717.0,2011-04-19 13:21:00,3,77.4,1,2,4,124,1,United Kingdom,35
2418,15719.0,2011-11-07 12:29:00,278,1557.1900000000005,4,5,4,454,4,United Kingdom,35
2419,15720.0,2011-11-15 14:48:00,35,139.46000000000006,4,4,1,441,4,United Kingdom,35
2420,15721.0,2011-11-28 12:14:00,28,194.01,5,3,1,531,5,United Kingdom,35
2421,15722.0,2011-11-04 11:41:00,22,600.2700000000001,3,4,5,345,3,United Kingdom,35
2422,15723.0,2010-12-10 11:12:00,18,92.55000000000001,1,5,1,151,1,United Kingdom,35
2423,15724.0,2011-05-22 14:40:00,1,13.2,1,1,2,112,1,United Kingdom,35
2424,15725.0,2011-11-24 14:51:00,13,183.72000000000003,4,2,3,423,4,United Kingdom,35
2425,15727.0,2011-11-23 12:36:00,94,1560.91,4,5,4,454,4,United Kingdom,35
2426,15728.0,2011-10-21 14:03:00,1,-34.5,3,1,1,311,3,United Kingdom,35
2427,15729.0,2011-05-25 16:43:00,1,-23.0,1,1,1,111,1,United Kingdom,35
2428,15730.0,2011-10-05 12:31:00,19,230.54999999999998,3,4,2,342,3,United Kingdom,35
2429,15732.0,2011-05-11 14:24:00,3,56.2,1,2,3,123,1,United Kingdom,35
2430,15733.0,2011-03-02 09:05:00,1,17.0,1,1,2,112,1,United Kingdom,35
2431,15734.0,2011-08-17 10:50:00,10,520.79,2,3,5,235,2,United Kingdom,35
2432,15737.0,2011-11-25 11:21:00,29,408.08,4,4,2,442,4,United Kingdom,35
2433,15738.0,2011-11-21 08:26:00,52,1601.9200000000003,4,5,4,454,4,United Kingdom,35
2434,15740.0,2011-10-21 14:29:00,4,71.38,3,1,3,313,3,United Kingdom,35
2435,15743.0,2011-11-23 17:19:00,19,164.15000000000003,4,3,2,432,4,United Kingdom,35
2436,15745.0,2011-11-06 10:47:00,20,311.65,3,4,3,343,3,United Kingdom,35
2437,15746.0,2011-07-28 15:27:00,13,78.55999999999999,2,4,1,241,2,United Kingdom,35
2438,15747.0,2011-11-27 12:26:00,30,269.06000000000006,5,3,1,531,5,United Kingdom,35
2439,15748.0,2011-10-30 12:51:00,6,36.8,3,2,1,321,3,United Kingdom,35
2440,15749.0,2011-04-18 13:20:00,5,7478.9000000000015,1,3,5,135,1,United Kingdom,35
2441,15750.0,2011-12-07 12:34:00,79,645.6500000000001,5,4,2,542,5,United Kingdom,35
2442,15752.0,2011-10-31 11:37:00,131,772.92,3,5,3,353,3,United Kingdom,35
2443,15753.0,2011-02-08 12:41:00,1,79.2,1,1,4,114,1,United Kingdom,35
2444,15754.0,2011-10-20 11:44:00,8,108.82000000000001,3,2,2,322,3,United Kingdom,35
2445,15755.0,2011-12-08 18:59:00,36,532.32,5,3,3,533,5,United Kingdom,35
2446,15756.0,2011-10-09 13:30:00,62,179.03999999999994,3,5,1,351,3,United Kingdom,35
2447,15757.0,2011-10-05 12:14:00,11,171.82,3,3,2,332,3,United Kingdom,35
2448,15758.0,2011-11-15 10:48:00,4,79.0,4,1,3,413,4,United Kingdom,35
2449,15759.0,2011-02-16 11:58:00,3,90.03999999999999,1,2,4,124,1,United Kingdom,35
2450,15762.0,2011-10-05 16:15:00,10,164.79,3,2,4,324,3,United Kingdom,35
2451,15763.0,2011-11-08 09:44:00,19,331.98999999999995,4,3,3,433,4,United Kingdom,35
2452,15764.0,2011-09-12 17:58:00,55,916.3599999999998,2,5,5,255,2,United Kingdom,35
2453,15766.0,2011-10-06 17:03:00,3,138.29999999999998,3,1,5,315,3,United Kingdom,35
2454,15768.0,2011-08-16 10:48:00,5,68.55,2,2,2,222,2,United Kingdom,35
2455,15769.0,2011-12-02 13:52:00,39,13205.439999999999,5,3,5,535,5,United Kingdom,35
2456,15773.0,2011-12-04 12:48:00,2,35.46,5,1,1,511,5,United Kingdom,35
2457,15774.0,2011-10-02 12:04:00,10,140.85000000000002,3,2,3,323,3,United Kingdom,35
2458,15775.0,2011-04-08 12:56:00,1,17.700000000000003,1,1,2,112,1,United Kingdom,35
2459,15776.0,2011-07-29 13:46:00,6,67.32999999999998,2,2,2,222,2,United Kingdom,35
2460,15777.0,2011-04-12 16:43:00,10,470.59999999999997,1,4,5,145,1,United Kingdom,35
2461,15780.0,2011-04-11 09:18:00,6,76.95,1,3,3,133,1,United Kingdom,35
2462,15781.0,2011-11-14 14:57:00,4,68.75,4,1,3,413,4,United Kingdom,35
2463,15782.0,2011-11-30 10:49:00,7,371.34000000000003,5,1,5,515,5,United Kingdom,35
2464,15783.0,2011-11-29 09:50:00,6,100.82000000000001,5,1,3,513,5,United Kingdom,35
2465,15785.0,2011-11-07 11:33:00,21,817.2000000000002,4,3,5,435,4,United Kingdom,35
2466,15786.0,2011-10-27 10:53:00,77,1215.1000000000004,3,5,5,355,3,United Kingdom,35
2467,15787.0,2011-11-13 14:55:00,55,256.4799999999999,4,5,1,451,4,United Kingdom,35
2468,15789.0,2010-12-16 14:35:00,10,135.0,1,4,3,143,1,United Kingdom,35
2469,15790.0,2011-11-29 14:53:00,6,41.65,5,1,1,511,5,United Kingdom,35
2470,15791.0,2011-10-27 10:14:00,28,567.5,3,4,5,345,3,United Kingdom,35
2471,15793.0,2011-11-25 09:31:00,3,208.32,4,1,5,415,4,United Kingdom,35
2472,15795.0,2011-07-13 10:43:00,12,145.67,2,3,2,232,2,United Kingdom,35
2473,15796.0,2011-12-08 19:55:00,40,919.1400000000002,5,3,5,535,5,United Kingdom,35
2474,15797.0,2011-08-18 17:04:00,3,963.6000000000001,2,1,5,215,2,United Kingdom,35
2475,15799.0,2011-09-25 12:46:00,32,250.06,2,5,2,252,2,United Kingdom,35
2476,15800.0,2011-08-24 14:23:00,35,252.19999999999996,2,5,2,252,2,United Kingdom,35
2477,15801.0,2011-10-24 13:52:00,14,188.80000000000004,3,3,2,332,3,United Kingdom,35
2478,15802.0,2011-07-20 11:23:00,1,-451.42,2,1,1,211,2,United Kingdom,35
2479,15803.0,2011-10-19 14:56:00,3,58.900000000000006,3,1,3,313,3,United Kingdom,35
2480,15804.0,2011-12-09 12:31:00,93,1618.9100000000008,5,5,3,553,5,United Kingdom,35
2481,15805.0,2011-11-16 16:32:00,92,1609.3200000000004,4,5,4,454,4,United Kingdom,35
2482,15806.0,2011-10-24 14:35:00,13,328.45000000000005,3,3,5,335,3,United Kingdom,35
2483,15807.0,2011-10-20 14:09:00,17,327.06,3,3,5,335,3,United Kingdom,35
2484,15808.0,2011-02-06 14:33:00,60,1096.2300000000005,1,5,5,155,1,United Kingdom,35
2485,15809.0,2011-11-04 12:05:00,11,153.22000000000003,3,3,2,332,3,United Kingdom,35
2486,15810.0,2011-09-22 09:38:00,38,400.0500000000001,2,5,3,253,2,United Kingdom,35
2487,15811.0,2011-11-22 15:29:00,31,504.8700000000001,4,4,3,443,4,United Kingdom,35
2488,15812.0,2011-07-11 12:30:00,12,568.9,2,3,5,235,2,United Kingdom,35
2489,15813.0,2011-05-16 08:13:00,18,629.25,1,5,5,155,1,United Kingdom,35
2490,15814.0,2011-12-06 15:01:00,24,555.32,5,2,5,525,5,United Kingdom,35
2491,15815.0,2011-07-22 12:20:00,16,741.9999999999999,2,4,5,245,2,United Kingdom,35
2492,15819.0,2011-10-21 14:50:00,37,651.3299999999999,3,5,3,353,3,United Kingdom,35
2493,15820.0,2011-01-24 12:00:00,3,30.75,1,2,1,121,1,United Kingdom,35
2494,15821.0,2011-10-26 15:48:00,15,122.30000000000001,3,3,2,332,3,United Kingdom,35
2495,15822.0,2011-12-06 14:50:00,12,339.75,5,1,5,515,5,United Kingdom,35
2496,15823.0,2011-01-06 12:58:00,6,-377.26,1,3,1,131,1,United Kingdom,35
2497,15825.0,2011-06-20 13:27:00,5,54.120000000000005,2,2,1,221,2,United Kingdom,35
2498,15826.0,2011-10-14 16:04:00,18,444.54,3,4,4,344,3,United Kingdom,35
2499,15827.0,2011-09-27 15:35:00,38,608.7499999999999,2,5,4,254,2,United Kingdom,35
2500,15829.0,2011-09-01 16:45:00,14,171.6,2,4,2,242,2,United Kingdom,35
2501,15830.0,2011-11-02 10:40:00,12,168.74,3,3,2,332,3,United Kingdom,35
2502,15831.0,2011-10-12 13:14:00,25,211.76000000000002,3,4,2,342,3,United Kingdom,35
2503,15832.0,2011-03-30 15:29:00,17,249.58,1,5,3,153,1,United Kingdom,35
2504,15834.0,2011-09-30 14:41:00,62,616.29,3,5,3,353,3,United Kingdom,35
2505,15835.0,2011-10-26 15:47:00,15,263.77,3,3,4,334,3,United Kingdom,35
2506,15836.0,2011-10-25 15:37:00,3,-9.999999999999998,3,1,1,311,3,United Kingdom,35
2507,15837.0,2011-10-06 09:01:00,10,167.89,3,2,4,324,3,United Kingdom,35
2508,15838.0,2011-11-14 13:00:00,43,8160.080000000001,4,4,5,445,4,United Kingdom,35
2509,15839.0,2011-11-06 13:54:00,17,298.59000000000003,3,3,4,334,3,United Kingdom,35
2510,15840.0,2011-10-12 09:08:00,8,108.61999999999999,3,2,2,322,3,United Kingdom,35
2511,15841.0,2011-09-28 12:15:00,13,323.91999999999996,2,4,4,244,2,United Kingdom,35
2512,15844.0,2011-10-24 15:19:00,4,52.5,3,1,3,313,3,United Kingdom,35
